path,file_size,compressed_size,status,reason
evidence/MIGRATION_WAVE_1_DEPENDENCY_MATRIX_N2_28.md,1945,556,quarantine,historical_or_evidence_dir:evidence
evidence/N2_27_EVIDENCE_INTAKE.md,1656,629,quarantine,historical_or_evidence_dir:evidence
evidence/n2_40/RAW_LOCAL_FORMAT_ANALYZE_CHROME_LOG_N2_40.txt,16483,3170,quarantine,historical_or_evidence_dir:evidence
evidence/N2_63A_LOCAL_RETEST_LOG.txt,15440,3021,quarantine,historical_or_evidence_dir:evidence
evidence/N2_64_LOCAL_RETEST_LOG.txt,15969,3173,quarantine,historical_or_evidence_dir:evidence
evidence/N2_65A_LOCAL_RETEST_REMAINING_COMPILE_ERROR_LOG.txt,16542,2978,quarantine,historical_or_evidence_dir:evidence
evidence/N2_65B_LOCAL_RETEST_LOG.txt,15672,3038,quarantine,historical_or_evidence_dir:evidence
evidence/N2_65_LOCAL_RETEST_COMPILE_ERROR_LOG.txt,20352,3183,quarantine,historical_or_evidence_dir:evidence
evidence/N2_66A_LOCAL_RETEST_REMAINING_OVERFLOW_LOG.txt,19336,3949,quarantine,historical_or_evidence_dir:evidence
evidence/N2_66B_PARSE_ERROR_AND_ANALYZER_CLEAN_LOG.txt,9634,2776,quarantine,historical_or_evidence_dir:evidence
evidence/N2_66_LOCAL_RETEST_LOG_WITH_RUNTIME_OVERFLOW.txt,18301,3997,quarantine,historical_or_evidence_dir:evidence
evidence/N2_66_RUNTIME_OVERFLOW_PARENTDATA_LOG.txt,15440,3021,quarantine,historical_or_evidence_dir:evidence
evidence/n2_8_work/BASELINE_CHANGELOG_MEGA_BATCH_N2_8_BROWSER_EVIDENCE_INTAKE_PRODUCTION_BLOCKER_DECISION_2026_05_14.md,822,507,quarantine,historical_or_evidence_dir:evidence
evidence/n2_8_work/BROWSER_CONSOLE_REVIEW_STATUS_N2_8.csv,1519,351,quarantine,historical_or_evidence_dir:evidence
evidence/n2_8_work/BROWSER_EVIDENCE_INTAKE_N2_8.md,1307,727,quarantine,historical_or_evidence_dir:evidence
evidence/n2_8_work/ERROR_RECORD_MEGA_BATCH_N2_8_BROWSER_EVIDENCE_INTAKE_PRODUCTION_BLOCKER_DECISION_2026_05_14.md,912,549,quarantine,historical_or_evidence_dir:evidence
evidence/n2_8_work/MAIN_NAV_CLICK_THROUGH_STATUS_MATRIX_N2_8.csv,3401,514,quarantine,historical_or_evidence_dir:evidence
evidence/n2_8_work/NEXT_SESSION_PROMPT_MEGA_BATCH_N2_9_BROWSER_EVIDENCE_SUBMISSION_INTAKE_2026_05_14.md,874,584,quarantine,historical_or_evidence_dir:evidence
evidence/n2_8_work/PALWAKF_PLATFORM_COMPREHENSIVE_GUIDE_MEGA_BATCH_N2_8_APPENDIX_2026_05_14.md,838,582,quarantine,historical_or_evidence_dir:evidence
evidence/n2_8_work/PRODUCTION_APPROVAL_BLOCKER_DECISION_N2_8.md,2121,1100,quarantine,historical_or_evidence_dir:evidence
evidence/n2_8_work/PUBLIC_SERVICE_TRACKING_PRIVACY_DECISION_N2_8.md,982,636,quarantine,historical_or_evidence_dir:evidence
evidence/n2_8_work/ROLE_BROWSER_UAT_REQUIRED_EVIDENCE_N2_8.md,1188,717,quarantine,historical_or_evidence_dir:evidence
evidence/n2_8_work/ROLE_BROWSER_UAT_STATUS_MATRIX_N2_8.csv,1454,398,quarantine,historical_or_evidence_dir:evidence
evidence/n2_8_work/SESSION_HANDOFF_MEGA_BATCH_N2_8_BROWSER_EVIDENCE_INTAKE_PRODUCTION_BLOCKER_DECISION_2026_05_14.md,1311,776,quarantine,historical_or_evidence_dir:evidence
evidence/n2_8_work/STATIC_VERIFICATION_MEGA_BATCH_N2_8_BROWSER_EVIDENCE_INTAKE_PRODUCTION_BLOCKER_DECISION_2026_05_14.md,759,503,quarantine,historical_or_evidence_dir:evidence
evidence/n2_8_work/UAT_MEGA_BATCH_N2_8_BROWSER_EVIDENCE_INTAKE_PRODUCTION_BLOCKER_DECISION_2026_05_14.md,834,454,quarantine,historical_or_evidence_dir:evidence
evidence/n2_9d/browser_runtime_log_n2_9d.txt,79240,9364,quarantine,historical_or_evidence_dir:evidence
evidence/n2_9d/usage_guide_asset_loaded_bthusr1_2026_05_15.png,313534,301915,quarantine,historical_or_evidence_dir:evidence
evidence/ownership_routing_contract_schema_matrix_2026_05_29/OWNERSHIP_ROUTING_EVIDENCE_SUMMARY.md,680,390,quarantine,historical_or_evidence_dir:evidence
evidence/owner_approval_gate_raw_result.txt,5338,990,quarantine,historical_or_evidence_dir:evidence
evidence/phase_b_media_center_compile_hotfix_2026_05_28/COMPILE_HOTFIX_EVIDENCE_INTAKE_2026_05_28.md,1308,652,quarantine,historical_or_evidence_dir:evidence
evidence/PHASE_B_MEDIA_CENTER_CONTROLLED_OWNERSHIP_CLOSURE_ENTRY_2026_05_26.md,1103,586,quarantine,historical_or_evidence_dir:evidence
evidence/platform_access_gateway_uat_2026_06_03/01_لقطة شاشة 2026-06-03 161953.png,394501,383189,quarantine,historical_or_evidence_dir:evidence
evidence/platform_access_gateway_uat_2026_06_03/02_لقطة شاشة 2026-06-03 162036.png,401214,389986,quarantine,historical_or_evidence_dir:evidence
evidence/platform_access_gateway_uat_2026_06_03/03_لقطة شاشة 2026-06-03 162114.png,404624,393193,quarantine,historical_or_evidence_dir:evidence
evidence/platform_access_gateway_uat_2026_06_03/04_لقطة شاشة 2026-06-03 162145.png,400858,389724,quarantine,historical_or_evidence_dir:evidence
evidence/platform_access_gateway_uat_2026_06_03/05_لقطة شاشة 2026-06-03 162210.png,527370,511090,quarantine,historical_or_evidence_dir:evidence
evidence/platform_access_gateway_uat_2026_06_03/06_لقطة شاشة 2026-06-03 162251.png,402158,390998,quarantine,historical_or_evidence_dir:evidence
evidence/platform_access_gateway_uat_retest_rpc400_closed_2026_06_03/A_ADMIN_SUPERUSER_NETWORK_200.png,363250,351289,quarantine,historical_or_evidence_dir:evidence
evidence/platform_access_gateway_uat_retest_rpc400_closed_2026_06_03/A_EMPLOYEE_BETHLEHEM_NETWORK_200.png,393912,381788,quarantine,historical_or_evidence_dir:evidence
evidence/platform_access_gateway_uat_retest_rpc400_closed_2026_06_03/A_VIEWER_PLATFORMADMIN_NETWORK_200.png,394300,381941,quarantine,historical_or_evidence_dir:evidence
evidence/platform_access_gateway_uat_retest_rpc400_closed_2026_06_03/FORBIDDEN_ADMIN_ACCESS_DENIED_NETWORK_200.png,193159,180113,quarantine,historical_or_evidence_dir:evidence
evidence/platform_assistant_maturity_closure/ASSISTANT_MATURITY_CLOSURE_DECISION_2026_05_25.md,534,284,quarantine,historical_or_evidence_dir:evidence
evidence/platform_assistant_maturity_closure/ASSISTANT_MATURITY_UAT_MATRIX_2026_05_25.md,866,482,quarantine,historical_or_evidence_dir:evidence
evidence/platform_database_dependency_remediation_wave_a/WAVE_A_RESULT_INTAKE.md,524,320,quarantine,historical_or_evidence_dir:evidence
evidence/platform_database_dependency_wave_a_access_helpers_actual_remediation_2026_05_26/ACCESS_HELPERS_ACTUAL_REMEDIATION_PACK_2026_05_26.md,1158,693,quarantine,historical_or_evidence_dir:evidence
evidence/platform_database_dependency_wave_a_access_helpers_actual_remediation_2026_05_26/ACCESS_HELPERS_IMPLEMENTATION_SCOPE_MATRIX_2026_05_26.csv,1575,509,quarantine,historical_or_evidence_dir:evidence
evidence/platform_database_dependency_wave_a_access_helpers_preflight_passed_intake_2026_05_26/ACCESS_HELPERS_PREFLIGHT_RESULT_INTAKE_2026_05_26.md,1273,727,quarantine,historical_or_evidence_dir:evidence
evidence/platform_database_dependency_wave_a_access_helpers_preflight_passed_intake_2026_05_26/SQL36_ACCESS_HELPERS_PREFLIGHT_RESULT.csv,2181,523,quarantine,historical_or_evidence_dir:evidence
evidence/platform_database_dependency_wave_a_access_helpers_preflight_passed_intake_2026_05_26/SQL36_ACCESS_HELPERS_PREFLIGHT_RESULT_SUMMARY.json,999,509,quarantine,historical_or_evidence_dir:evidence
evidence/platform_database_dependency_wave_a_exact_body_export_review_intake/EXACT_BODY_REVIEW_MATRIX_2026_05_26.md,1041,571,quarantine,historical_or_evidence_dir:evidence
evidence/platform_database_dependency_wave_a_result_intake_exact_body_review_gate_2026_05_26/WAVE_A_SQL_21_23_RESULT_INTAKE.md,1025,566,quarantine,historical_or_evidence_dir:evidence
evidence/platform_database_dependency_wave_a_sql29b_safe_bypass_2026_05_26/SQL29B_SAFE_BYPASS_MATRIX_DECISION_2026_05_26.md,625,421,quarantine,historical_or_evidence_dir:evidence
evidence/platform_database_dependency_wave_a_sql29_core_relation_hotfix_2026_05_26/SQL29_CORE_RELATION_ERROR_INTAKE.md,644,417,quarantine,historical_or_evidence_dir:evidence
evidence/platform_database_ownership_classifier_intake_wave_a_2026_05_26/CLASSIFIER_RESULT_INTAKE_WAVE_A_SUMMARY_2026_05_26.md,2975,1405,quarantine,historical_or_evidence_dir:evidence
evidence/platform_database_ownership_closure_master_pack/DATABASE_OWNERSHIP_CLOSURE_UAT_MATRIX_2026_05_25.md,1034,526,quarantine,historical_or_evidence_dir:evidence
evidence/platform_database_ownership_closure_master_pack/FLUTTER_REPOSITORY_REROUTE_MATRIX_2026_05_25.md,1426,621,quarantine,historical_or_evidence_dir:evidence
evidence/platform_database_ownership_closure_master_pack/ROUTE_PAGE_STATIC_INVENTORY_2026_05_25.md,249,199,quarantine,historical_or_evidence_dir:evidence
evidence/platform_database_ownership_closure_master_pack/SCHEMA_OWNER_MAPPING_MATRIX_2026_05_25.md,5256,1330,quarantine,historical_or_evidence_dir:evidence
evidence/platform_database_ownership_dependency_reduction_2026_05_26/DATABASE_OWNERSHIP_DEPENDENCY_REDUCTION_EVIDENCE_2026_05_26.md,1671,843,quarantine,historical_or_evidence_dir:evidence
evidence/platform_database_ownership_dependency_reduction_2026_05_26/OWNER_SURFACE_REMEDIATION_CHANGED_FILES.csv,2981,500,quarantine,historical_or_evidence_dir:evidence
evidence/platform_database_ownership_dependency_reduction_2026_05_26/OWNER_SURFACE_REMEDIATION_REMAINING_DIRECT_REFERENCES.csv,18,18,quarantine,historical_or_evidence_dir:evidence
evidence/platform_database_ownership_dependency_reduction_2026_05_26/OWNER_SURFACE_REMEDIATION_SUMMARY.json,542,305,quarantine,historical_or_evidence_dir:evidence
evidence/platform_database_ownership_dependency_reduction_2026_05_26/OWNER_WRAPPER_REMEDIATION_CHANGED_FILES_2026_05_26.md,3181,530,quarantine,historical_or_evidence_dir:evidence
evidence/platform_database_ownership_dependency_retest_classifier/RESULT_INTAKE_2026_05_26.md,1293,668,quarantine,historical_or_evidence_dir:evidence
evidence/platform_database_ownership_result_intake_2026_05_26/DATABASE_OWNERSHIP_SQL_RESULT_INTAKE_2026_05_26.md,2357,1131,quarantine,historical_or_evidence_dir:evidence
evidence/platform_database_ownership_result_intake_2026_05_26/DEPENDENCY_ZERO_BLOCKER_MATRIX_2026_05_26.csv,773,247,quarantine,historical_or_evidence_dir:evidence
evidence/platform_database_ownership_result_intake_2026_05_26/RLS_NEGATIVE_UAT_PENDING_MATRIX_2026_05_26.csv,375,203,quarantine,historical_or_evidence_dir:evidence
evidence/platform_database_ownership_wave_a_safe_stop_2026_05_26/SAFE_STOP_RESULT_INTAKE_2026_05_26.md,1119,582,quarantine,historical_or_evidence_dir:evidence
evidence/platform_data_ownership_controlled_execution_sql_result_intake/controlled_execution_post_execution_uat_result.md,1213,579,quarantine,historical_or_evidence_dir:evidence
evidence/platform_data_ownership_controlled_execution_sql_result_intake/result_summary.json,1372,667,quarantine,historical_or_evidence_dir:evidence
evidence/platform_data_ownership_stabilization_discovery/code_dependency_matrix.csv,2805,615,quarantine,historical_or_evidence_dir:evidence
evidence/platform_data_ownership_stabilization_discovery/code_dependency_matrix.md,3413,915,quarantine,historical_or_evidence_dir:evidence
evidence/platform_data_ownership_stabilization_sql_result_intake/SQL_RESULT_EVIDENCE_2026_05_21.md,3769,1443,quarantine,historical_or_evidence_dir:evidence
evidence/platform_development_10d/#U0644#U0642#U0637#U0629 #U0634#U0627#U0634#U0629 2026-05-24 013323.png,1016925,1007084,quarantine,historical_or_evidence_dir:evidence
evidence/platform_development_10d/#U2518#U00e4#U2518#U00e9#U256a#U2556#U256a#U2310 #U256a#U2524#U256a#U00ba#U256a#U2524#U256a#U2310 2026-05-24 013323.png,1016925,1007084,quarantine,historical_or_evidence_dir:evidence
evidence/platform_development_10d/لقطة شاشة 2026-05-24 013323.png,1016925,1007084,quarantine,historical_or_evidence_dir:evidence
evidence/platform_development_10e_browser_console_retest/about.png,351279,333567,quarantine,historical_or_evidence_dir:evidence
evidence/platform_development_10e_browser_console_retest/contact.png,419352,403188,quarantine,historical_or_evidence_dir:evidence
evidence/platform_development_10e_browser_console_retest/flutter_run_with_reroute_log.txt,6668,1023,quarantine,historical_or_evidence_dir:evidence
evidence/platform_development_10e_browser_console_retest/home.png,627689,614702,quarantine,historical_or_evidence_dir:evidence
evidence/platform_development_10f_negative_uat_staging_reroute/01_flutter_reroute_staging_startup_log.txt,443,305,quarantine,historical_or_evidence_dir:evidence
evidence/platform_development_10f_negative_uat_staging_reroute/02_home_console_clean_after_10d.png,627689,614702,quarantine,historical_or_evidence_dir:evidence
evidence/platform_development_10f_negative_uat_staging_reroute/03_about_console_clean_after_10d.png,351279,333567,quarantine,historical_or_evidence_dir:evidence
evidence/platform_development_10f_negative_uat_staging_reroute/04_contact_console_clean_after_10d.png,419352,403188,quarantine,historical_or_evidence_dir:evidence
evidence/platform_development_10i_actual_negative_uat_result_intake/results/actual_negative_uat_results_2026-05-24T131133_266186Z.json,11621,1375,quarantine,historical_or_evidence_dir:evidence
evidence/platform_development_10i_actual_negative_uat_result_intake/results/actual_negative_uat_results_2026-05-24T131133_266186Z.md,972,454,quarantine,historical_or_evidence_dir:evidence
evidence/platform_development_10j0a_site_content_adapter_compile_fix/flutter_edge_compile_blocker_log.txt,17888,2855,quarantine,historical_or_evidence_dir:evidence
evidence/platform_development_10j0a_site_content_adapter_compile_fix/SQL17_PARTIAL_AUTH_BOUNDARY_RESULT.md,466,285,quarantine,historical_or_evidence_dir:evidence
evidence/platform_development_10j0b_analyzer_cleanup/flutter_analyze_4_issues_and_run_start_2026_05_24.txt,7730,2396,quarantine,historical_or_evidence_dir:evidence
evidence/platform_development_10j0d_observability_404_console_fix/admin_dashboard_observability_404_network_2026_05_24.png,67954,61308,quarantine,historical_or_evidence_dir:evidence
evidence/platform_development_10j0f_sql17_rls_no_unsafe_mutation_proof/SQL17_RLS_NO_UNSAFE_MUTATION_PROOF_RESULT_2026_05_24.md,2204,925,quarantine,historical_or_evidence_dir:evidence
evidence/platform_development_10j0m_pill_unit_row_overflow_fix/retest_log_pill_unit_overflow_2026_05_25.txt,5280,1035,quarantine,historical_or_evidence_dir:evidence
evidence/platform_development_10k_global_layout_contract/PLATFORM_DEVELOPMENT_10K_EVIDENCE_INTAKE.md,649,396,quarantine,historical_or_evidence_dir:evidence
evidence/platform_development_10l_full_route_console_uat/UAT_MATRIX.md,773,398,quarantine,historical_or_evidence_dir:evidence
evidence/platform_development_10l_full_route_inventory/PALWAKF_10L_FULL_ROUTE_LAYOUT_INVENTORY.md,34292,2582,quarantine,historical_or_evidence_dir:evidence
evidence/platform_development_10l_full_route_inventory/routes_inventory_10l.json,21496,1981,quarantine,historical_or_evidence_dir:evidence
evidence/platform_external_services_prayer_times_resilience_uat_2026_05_30/01_home_widget_external_resilience_live_success_jerusalem.png,1421133,1407235,quarantine,historical_or_evidence_dir:evidence
evidence/platform_external_services_prayer_times_resilience_uat_2026_05_30/02_public_services_route_console_context_non_blocking.png,355980,340594,quarantine,historical_or_evidence_dir:evidence
evidence/platform_external_services_prayer_times_resilience_uat_2026_05_30/03_prayer_times_page_external_resilience_live_success_bethlehem.png,318603,300639,quarantine,historical_or_evidence_dir:evidence
evidence/platform_navigation_compatibility_wrappers_2026_05_29/WRAPPERS_RESULT_2026_05_29.md,1073,413,quarantine,historical_or_evidence_dir:evidence
evidence/platform_navigation_compatibility_wrappers_validation_2026_05_29/VALIDATION_RESULT_2026_05_29.md,1496,436,quarantine,historical_or_evidence_dir:evidence
evidence/platform_navigation_controlled_seed_2026_05_29/CONTROLLED_SEED_RESULT_2026_05_29.md,803,386,quarantine,historical_or_evidence_dir:evidence
evidence/platform_navigation_flutter_runtime_read_adapter_reroute_gated_2026_05_29/DEPENDENCY_SCAN_SUMMARY.md,640,367,quarantine,historical_or_evidence_dir:evidence
evidence/platform_navigation_owner_bootstrap_2026_05_29/PLATFORM_NAVIGATION_OWNER_BOOTSTRAP_EVIDENCE.md,716,395,quarantine,historical_or_evidence_dir:evidence
evidence/platform_navigation_owner_census_result_2026_05_29/CENSUS_RESULT_SUMMARY_2026_05_29.md,1030,489,quarantine,historical_or_evidence_dir:evidence
evidence/platform_navigation_runtime_source_certification_2026_05_29/home_console_400.png,1389286,1373816,quarantine,historical_or_evidence_dir:evidence
evidence/platform_navigation_runtime_source_certification_2026_05_29/news_network_media_not_owner.png,362875,346110,quarantine,historical_or_evidence_dir:evidence
evidence/platform_navigation_runtime_source_certification_evidence_intake_2026_05_30/home_eservices_console_marker.png,463930,446600,quarantine,historical_or_evidence_dir:evidence
evidence/platform_navigation_schema_bootstrap_apply_result_2026_05_29/SCHEMA_BOOTSTRAP_RESULT_SUMMARY_2026_05_29.md,1569,555,quarantine,historical_or_evidence_dir:evidence
evidence/platform_navigation_schema_bootstrap_validation_result_2026_05_29/VALIDATION_RESULT_SUMMARY_2026_05_29.md,1997,624,quarantine,historical_or_evidence_dir:evidence
evidence/platform_navigation_strict_console_external_error_triage_2026_05_30/aladhan_direct_api_200_ok_2026_05_30.png,62093,59967,quarantine,historical_or_evidence_dir:evidence
evidence/platform_navigation_strict_console_external_error_triage_2026_05_30/supabase_direct_rest_no_apikey_direct_browser_open_2026_05_30.png,23587,22336,quarantine,historical_or_evidence_dir:evidence
evidence/prior_audit/n2_20_flutter_source_usage_audit.csv,20227,2691,quarantine,historical_or_evidence_dir:evidence
evidence/public_chat_route_canonicalization_closure/chat_root_route_gap_before_fix.png,325799,299796,quarantine,historical_or_evidence_dir:evidence
evidence/public_legacy_dependency_reduction_2026_05_29/DELETION_BLOCKED_RESULT_INTAKE.md,849,452,quarantine,historical_or_evidence_dir:evidence
evidence/public_legacy_dependency_reduction_2026_05_29/PUBLIC_LEGACY_DEPENDENCY_REDUCTION_MATRIX.md,1296,502,quarantine,historical_or_evidence_dir:evidence
evidence/public_legacy_exact_body_mapping_gap_result_intake_2026_05_29/EXACT_BODY_EXPORT_RESULT_INTAKE.md,2049,1011,quarantine,historical_or_evidence_dir:evidence
evidence/public_legacy_exact_body_mapping_gap_result_intake_2026_05_29/ROUTINE_CLASSIFICATION_MATRIX.md,1187,615,quarantine,historical_or_evidence_dir:evidence
evidence/public_legacy_exact_body_mapping_gap_result_intake_2026_05_29/SERVICE_CATALOG_MAPPING_GAP_RESULT.md,1267,600,quarantine,historical_or_evidence_dir:evidence
evidence/public_legacy_final_dependency_closure_2026_05_29/FINAL_DEPENDENCY_CLOSURE_RESULT_INTAKE.md,2242,915,quarantine,historical_or_evidence_dir:evidence
evidence/public_legacy_final_dependency_closure_2026_05_29/FLUTTER_STATIC_REFERENCE_SCAN_RESULT.md,1123,570,quarantine,historical_or_evidence_dir:evidence
evidence/public_legacy_final_dependency_closure_2026_05_29/SQL_VIEW_DEFINITION_FOLLOW_UP_RESULT.md,1677,566,quarantine,historical_or_evidence_dir:evidence
evidence/public_legacy_runtime_dependency_classifier_result_intake_2026_05_29/FLUTTER_STATIC_REFERENCE_SCAN_PROTOCOL.md,835,474,quarantine,historical_or_evidence_dir:evidence
evidence/public_legacy_runtime_dependency_classifier_result_intake_2026_05_29/RUNTIME_DEPENDENCY_CLASSIFIER_RESULT_INTAKE.md,2103,1028,quarantine,historical_or_evidence_dir:evidence
evidence/public_main_pages_pwf_sis_polish_browser_console_uat_evidence_closure/local_flutter_run_log.txt,20991,2826,quarantine,historical_or_evidence_dir:evidence
evidence/public_main_pages_pwf_sis_polish_browser_console_uat_evidence_closure/README.md,1380,698,quarantine,historical_or_evidence_dir:evidence
evidence/public_main_pages_pwf_sis_polish_browser_console_uat_evidence_closure/screenshots/home_chat_evidence.png,417553,400170,quarantine,historical_or_evidence_dir:evidence
evidence/public_main_pages_pwf_sis_polish_browser_console_uat_evidence_closure/screenshots/home_evidence.png,1577422,1560181,quarantine,historical_or_evidence_dir:evidence
evidence/public_main_pages_pwf_sis_polish_browser_console_uat_evidence_closure/screenshots/home_news_detail_evidence.png,431251,414679,quarantine,historical_or_evidence_dir:evidence
evidence/public_main_pages_pwf_sis_polish_browser_console_uat_evidence_closure/screenshots/home_news_list_evidence.png,345855,329298,quarantine,historical_or_evidence_dir:evidence
evidence/public_main_pages_pwf_sis_polish_browser_console_uat_evidence_closure/screenshots/home_services_evidence.png,408762,393810,quarantine,historical_or_evidence_dir:evidence
evidence/public_main_pages_pwf_sis_polish_browser_console_uat_evidence_closure/screenshots/home_zakat_visual_gap_evidence.png,259665,241774,quarantine,historical_or_evidence_dir:evidence
evidence/public_route_canonicalization/legacy_alias_matrix.csv,593,166,quarantine,historical_or_evidence_dir:evidence
evidence/public_route_canonicalization/route_uat_matrix.csv,412,164,quarantine,historical_or_evidence_dir:evidence
evidence/public_route_canonicalization_browser_console_uat_result_intake_navigation_certification/README.md,279,219,quarantine,historical_or_evidence_dir:evidence
evidence/public_route_canonicalization_browser_console_uat_result_intake_navigation_certification/route_uat_matrix.csv,727,180,quarantine,historical_or_evidence_dir:evidence
evidence/public_runtime_console_hardening_retest/home_console_retest_2026_05_21.png,1689801,1676883,quarantine,historical_or_evidence_dir:evidence
evidence/public_runtime_console_hardening_retest/raw_flutter_retest_log_2026_05_21.txt,21519,2974,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_controlled_migration_dependency_analyzer_browser_uat_runtime_certification_gate/BROWSER_UAT_PUBLIC_SCHEMA_CONTROLLED_MIGRATION_GATE_2026_05_22.md,1376,710,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_controlled_migration_dependency_analyzer_browser_uat_runtime_certification_gate/ERROR_RECORD_PUBLIC_SCHEMA_CONTROLLED_MIGRATION_GATE_2026_05_22.md,1262,770,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_controlled_migration_dependency_analyzer_browser_uat_runtime_certification_gate/STATIC_DEPENDENCY_SCAN_PUBLIC_SCHEMA_CONTROLLED_MIGRATION_GATE_2026_05_22.md,2971,871,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_controlled_migration_gate_result_intake_analyzer_chrome_sql_evidence/GATE_RESULT_INTAKE_SUMMARY.md,1409,697,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_controlled_migration_gate_result_intake_analyzer_chrome_sql_evidence/raw_user_flutter_analyzer_chrome_log.txt,20992,2829,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_controlled_migration_gate_result_intake_analyzer_chrome_sql_evidence/raw_user_sql_gate_result_from_chat.md,2729,818,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_controlled_migration_route_console_evidence_intake_dependency_zero_reroute_planning_gate/ROUTE_CONSOLE_EVIDENCE_INTAKE_MATRIX_2026_05_22.md,1438,562,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_controlled_migration_route_console_evidence_intake_dependency_zero_reroute_planning_gate/STATIC_DEPENDENCY_SNAPSHOT_REROUTE_PLANNING_GATE_2026_05_22.md,2136,585,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_controlled_migration_sql_result_intake_compatibility_certification/SQL_RESULT_INTAKE_SUMMARY.md,436,309,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_controlled_migration_status_rpc_retest_result_intake/status_rpc_retest_payload.md,727,446,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_direct_dependency_remediation_plan_route_console_evidence_pack/DIRECT_DEPENDENCY_INVENTORY_29_PAIRS_2026_05_23.csv,12846,951,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_direct_dependency_remediation_plan_route_console_evidence_pack/DIRECT_DEPENDENCY_INVENTORY_29_PAIRS_2026_05_23.md,7284,1259,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_direct_dependency_remediation_plan_route_console_evidence_pack/DIRECT_DEPENDENCY_REMEDIATION_PLAN_2026_05_23.md,2578,1324,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_direct_dependency_remediation_plan_route_console_evidence_pack/ROUTE_CONSOLE_EVIDENCE_PACK_2026_05_23.md,1655,658,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_direct_dependency_remediation_plan_route_console_evidence_pack/RUNTIME_REROUTE_ROLLBACK_PLAN_DRAFT_2026_05_23.md,806,523,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_direct_dependency_remediation_sql09_11_result_intake/SQL09_11_RESULT_INTAKE_2026_05_23.md,3015,1313,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_phase1_platform_shell_site_content_adapter_remediation/PHASE1_SITE_CONTENT_REMEDIATION_EVIDENCE_2026_05_23.md,1002,426,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_phase1_platform_shell_site_content_adapter_remediation/ROUTE_CONSOLE_EVIDENCE_CHECKLIST_2026_05_23.md,669,305,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_phase1_retest_result_intake/PHASE1_RETEST_RESULT_INTAKE_2026_05_23.md,1658,812,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_phase2_rbac_adapter_remediation_implementation_role_rls_browser_uat_2026_05_23/PHASE2_RBAC_ADAPTER_REMEDIATION_IMPLEMENTATION_REPORT_2026_05_23.md,1520,690,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_phase2_rbac_adapter_remediation_implementation_role_rls_browser_uat_2026_05_23/RBAC_OWNER_WRITE_RPC_DEFERRED_DECISION_2026_05_23.md,608,356,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_phase2_rbac_adapter_remediation_implementation_role_rls_browser_uat_2026_05_23/ROLE_RLS_BROWSER_UAT_CHECKLIST_2026_05_23.md,1578,710,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_phase2_rbac_adapter_remediation_implementation_role_rls_browser_uat_2026_05_23/SESSION_HANDOFF_AFTER_PHASE2_RBAC_IMPLEMENTATION_2026_05_23.md,1028,582,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_route_console_closure_phase2_rbac_planning_gate/BROWSER_ROLE_CONSOLE_UAT_CHECKLIST_PHASE2_RBAC_2026_05_23.md,1072,550,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_route_console_closure_phase2_rbac_planning_gate/DECISION_SUMMARY_2026_05_23.md,455,255,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_route_console_closure_phase2_rbac_planning_gate/PHASE2_PLATFORM_ACCESS_RBAC_PLANNING_GATE_2026_05_23.md,2421,814,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_route_console_closure_phase2_rbac_planning_gate/ROUTE_CONSOLE_EVIDENCE_CLOSURE_DECISION_2026_05_23.md,1193,644,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_route_console_phase2_rbac_sql15_18_result_intake/LOCAL_FORMAT_ANALYZE_CHROME_LOG_2026_05_23.txt,15330,2906,quarantine,historical_or_evidence_dir:evidence
evidence/public_schema_route_console_phase2_rbac_sql15_18_result_intake/PUBLIC_SCHEMA_ROUTE_CONSOLE_PHASE2_RBAC_SQL15_18_RESULT_INTAKE_2026_05_23.md,3665,1557,quarantine,historical_or_evidence_dir:evidence
